Time_H1,Hour,Session,Type,Close_Price,H1_RSI,H1_STOCH_K,H1_STOCH_D,M1_RSI_Min,M1_RSI_Max,H1_ATR,H1_ATR_High_Volatility,H1_Volume_Spike,Pattern,Divergence,H1_BB_Breakout_%
2024-09-23 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2630.27,63.52,80.99,71.55,,,6.12679,False,True,Pin Bar,Bearish Divergence,0.07
2024-09-24 10:00:00,10,London Session (08:00-15:00),Đáy,2628.82,53.69,25.45,45.2,,,5.63493,False,False,Pin Bar,None,0.0
2024-09-24 22:00:00,22,NY Session (15:00-24:00),Đỉnh,2662.59,76.63,97.03,94.61,,,6.8209,False,False,None,None,0.163
2024-09-25 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,2669.97,75.04,87.95,84.24,,,6.54593,False,False,Engulfing,Bearish Divergence,0.0
2024-09-25 19:00:00,19,NY Session (15:00-24:00),Đáy,2653.57,50.2,36.86,55.7,,,6.56417,False,False,None,None,0.065
2024-09-26 14:00:00,14,London Session (08:00-15:00),Đỉnh,2682.65,75.61,87.17,86.88,,,5.89971,False,True,None,None,0.371
2024-09-26 16:00:00,16,NY Session (15:00-24:00),Đáy,2660.61,47.96,59.76,76.04,,,7.90746,False,True,None,None,0.0
2024-09-27 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2669.87,54.31,53.62,40.9,,,6.30621,False,True,Pin Bar,None,0.0
2024-09-27 20:00:00,20,NY Session (15:00-24:00),Đáy,2645.01,31.73,15.77,17.15,,,7.68131,False,False,Engulfing,None,0.159
2024-09-30 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2661.49,50.79,79.06,65.4,,,7.04225,False,False,None,None,0.0
2024-09-30 21:00:00,21,NY Session (15:00-24:00),Đáy,2631.4,33.82,33.48,28.61,,,7.86316,False,False,None,Bullish Divergence,0.056
2024-10-01 01:00:00,1,Asian Session (00:00-08:00),Đáy,2634.83,38.87,47.15,38.48,,,7.12106,False,False,Pin Bar,None,0.0
2024-10-01 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2666.3,68.1,69.7,71.75,,,7.65488,False,True,Pin Bar,Bearish Divergence,0.197
2024-10-02 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2647.98,44.89,53.48,47.82,,,7.30939,False,True,Engulfing,None,0.0
2024-10-02 18:00:00,18,NY Session (15:00-24:00),Đáy,2649.84,46.88,51.32,53.53,,,7.47229,False,True,Pin Bar,None,0.13
2024-10-03 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2657.66,54.29,81.72,81.32,,,5.83347,False,False,Engulfing,None,0.034
2024-10-03 17:00:00,17,NY Session (15:00-24:00),Đáy,2650.08,48.71,35.81,30.5,,,7.16413,False,True,None,Bullish Divergence,0.137
2024-10-04 15:00:00,15,NY Session (15:00-24:00),Đáy,2638.71,32.71,24.28,20.16,,,6.67139,False,True,None,None,0.581
2024-10-04 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2653.09,47.78,61.68,49.88,,,9.00589,False,True,Pin Bar,Bearish Divergence,0.036
2024-10-07 14:00:00,14,London Session (08:00-15:00),Đỉnh,2656.88,56.1,88.88,87.57,,,6.27191,False,False,None,None,0.036
2024-10-07 15:00:00,15,NY Session (15:00-24:00),Đáy,2639.96,40.59,60.35,78.11,,,7.35892,False,True,None,None,0.055
2024-10-08 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2645.77,51.46,85.26,78.82,,,7.76481,False,True,None,None,0.056
2024-10-08 18:00:00,18,NY Session (15:00-24:00),Đáy,2612.82,30.52,21.94,44.06,,,9.43811,False,True,None,None,0.658
2024-10-09 08:00:00,8,London Session (08:00-15:00),Đỉnh,2619.53,41.54,31.42,42.76,,,6.78094,False,False,Engulfing,None,0.0
2024-10-09 21:00:00,21,NY Session (15:00-24:00),Đáy,2606.24,36.29,17.08,28.18,,,6.87428,False,False,Engulfing,None,0.029
2024-10-10 15:00:00,15,NY Session (15:00-24:00),Đáy,2624.9,61.4,72.76,78.15,,,6.7541,False,True,None,Bullish Divergence,0.065
2024-10-10 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2629.96,63.21,91.95,85.01,,,6.97122,False,False,Pin Bar,None,0.0
2024-10-11 01:00:00,1,Asian Session (00:00-08:00),Đáy,2628.04,60.13,88.88,89.11,,,6.61756,False,False,None,None,0.0
2024-10-11 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2660.38,73.64,94.28,84.63,,,6.55033,False,False,None,None,0.064
2024-10-14 05:00:00,5,Asian Session (00:00-08:00),Đáy,2655.03,61.07,30.39,22.53,,,6.20805,False,False,None,None,0.0
2024-10-14 09:00:00,9,London Session (08:00-15:00),Đỉnh,2663.93,68.65,90.7,85.25,,,6.03595,False,False,Engulfing,Bearish Divergence,0.012
2024-10-15 08:00:00,8,London Session (08:00-15:00),Đáy,2641.78,39.06,17.5,31.07,,,5.22433,False,True,None,None,0.132
2024-10-15 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2661.76,62.01,82.75,74.37,,,6.90065,False,False,None,Bearish Divergence,0.248
2024-10-16 03:00:00,3,Asian Session (00:00-08:00),Đáy,2660.09,56.45,51.83,63.42,,,5.35559,False,False,Pin Bar,None,0.0
2024-10-16 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2674.93,58.72,71.73,72.36,,,6.19013,False,True,Engulfing,Bearish Divergence,0.038
2024-10-17 15:00:00,15,NY Session (15:00-24:00),Đáy,2680.47,54.34,61.84,63.25,,,5.87181,False,True,Pin Bar,None,0.0
2024-10-17 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2693.21,64.51,91.47,77.57,,,6.89176,False,True,Pin Bar,Bearish Divergence,0.113
2024-10-18 01:00:00,1,Asian Session (00:00-08:00),Đáy,2692.43,61.69,80.51,78.2,,,5.70472,False,False,Pin Bar,None,0.0
2024-10-18 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2721.34,69.62,92.8,87.42,,,5.70151,False,False,None,None,0.0
2024-10-21 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2738.88,73.5,86.27,81.67,,,5.72859,False,True,Pin Bar,None,0.0
2024-10-21 22:00:00,22,NY Session (15:00-24:00),Đáy,2719.79,46.23,16.95,19.4,,,6.65892,False,False,None,None,0.052
2024-10-22 01:00:00,1,Asian Session (00:00-08:00),Đáy,2720.57,47.32,22.2,18.17,,,6.09406,False,False,Pin Bar,None,0.0
2024-10-22 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2748.89,65.14,92.57,90.82,,,5.89909,False,False,Pin Bar,None,0.0
2024-10-23 11:00:00,11,London Session (08:00-15:00),Đỉnh,2756.85,67.41,90.36,89.27,,,5.36788,False,False,None,None,0.036
2024-10-23 18:00:00,18,NY Session (15:00-24:00),Đáy,2721.68,33.86,16.91,20.28,,,7.66673,False,True,Pin Bar,Bullish Divergence,0.592
2024-10-24 01:00:00,1,Asian Session (00:00-08:00),Đáy,2717.88,35.31,19.61,16.52,,,6.54009,False,False,Engulfing,None,0.0
2024-10-24 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2733.43,51.85,75.09,84.69,,,5.97085,False,True,Engulfing,None,0.0
2024-10-25 12:00:00,12,London Session (08:00-15:00),Đáy,2721.13,37.26,16.08,29.57,,,5.29468,False,False,None,Bullish Divergence,0.143
2024-10-25 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2746.84,65.54,91.9,91.94,,,5.86189,False,False,None,None,0.0
2024-10-28 03:00:00,3,Asian Session (00:00-08:00),Đáy,2732.18,47.99,28.83,39.98,,,6.5423,False,False,Pin Bar,None,0.0
2024-10-28 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2744.08,60.34,69.04,49.03,,,6.44262,False,True,None,None,0.0
2024-10-29 00:00:00,0,Asian Session (00:00-08:00),Đáy,2741.92,56.32,74.5,77.36,,,5.22933,False,False,Pin Bar,None,0.0
2024-10-29 21:00:00,21,NY Session (15:00-24:00),Đỉnh,2772.08,68.36,92.94,89.82,,,6.54935,False,False,Pin Bar,Bearish Divergence,0.0
2024-10-30 15:00:00,15,NY Session (15:00-24:00),Đáy,2777.37,55.11,33.66,33.47,,,6.63563,False,True,Pin Bar,None,0.0
2024-10-30 20:00:00,20,NY Session (15:00-24:00),Đỉnh,2787.64,64.47,89.97,83.28,,,6.57569,False,False,Pin Bar,Bearish Divergence,0.032
2024-10-31 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2784.54,56.84,61.17,75.19,,,5.54883,False,False,Engulfing,None,0.0
2024-10-31 17:00:00,17,NY Session (15:00-24:00),Đáy,2740.53,24.37,6.53,9.8,,,7.92872,False,True,None,Bullish Divergence,0.544
2024-11-01 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2755.69,50.56,62.25,55.59,,,6.5194,False,True,Pin Bar,None,0.161
2024-11-01 21:00:00,21,NY Session (15:00-24:00),Đáy,2733.98,29.99,5.63,9.77,,,6.98783,False,False,None,None,0.079
2024-11-04 01:00:00,1,Asian Session (00:00-08:00),Đáy,2738.17,36.97,13.34,8.93,,,6.99328,False,False,Pin Bar,Bullish Divergence,0.102
2024-11-04 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2743.19,49.93,85.32,78.73,,,6.83153,False,True,None,None,0.064
2024-11-05 04:00:00,4,Asian Session (00:00-08:00),Đáy,2728.32,33.43,26.81,26.67,,,5.50519,False,False,None,None,0.18
2024-11-05 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2746.47,58.75,71.59,69.04,,,6.36116,False,True,Pin Bar,None,0.149
2024-11-06 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2746.91,56.7,65.13,63.04,,,6.94684,False,True,None,None,0.048
2024-11-06 16:00:00,16,NY Session (15:00-24:00),Đáy,2659.72,22.05,6.07,9.38,,,14.38721,True,True,Pin Bar,None,0.725
2024-11-07 03:00:00,3,Asian Session (00:00-08:00),Đáy,2649.28,27.8,27.2,26.29,,,11.68117,False,False,None,Bullish Divergence,0.0
2024-11-07 22:00:00,22,NY Session (15:00-24:00),Đỉnh,2704.3,63.78,86.22,89.22,,,9.95041,False,False,None,None,0.0
2024-11-08 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,2706.17,64.4,86.77,87.4,,,8.86656,False,False,Pin Bar,None,0.0
2024-11-08 09:00:00,9,London Session (08:00-15:00),Đáy,2687.32,47.26,12.91,17.17,,,7.81828,False,False,Pin Bar,None,0.0
2024-11-11 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,2683.84,44.49,23.07,16.77,,,6.85728,False,False,None,None,0.0
2024-11-11 20:00:00,20,NY Session (15:00-24:00),Đáy,2618.83,21.26,6.13,4.41,,,8.73495,False,False,Engulfing,Bullish Divergence,0.0
2024-11-12 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2624.05,30.04,73.54,52.41,,,7.40336,False,False,Pin Bar,None,0.0
2024-11-12 12:00:00,12,London Session (08:00-15:00),Đáy,2596.55,24.21,14.28,13.38,,,7.94245,False,False,None,Bullish Divergence,0.17
2024-11-13 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2612.15,54.73,72.16,71.8,,,6.42231,False,True,Pin Bar,None,0.113
2024-11-13 23:00:00,23,NY Session (15:00-24:00),Đáy,2572.7,23.98,3.37,7.41,,,7.79906,False,False,Pin Bar,None,0.0
2024-11-14 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,2570.71,23.03,1.79,4.18,,,8.10627,False,False,Pin Bar,None,0.0
2024-11-14 11:00:00,11,London Session (08:00-15:00),Đáy,2543.41,19.41,21.23,18.25,,,8.70146,False,False,None,None,0.0
2024-11-15 08:00:00,8,London Session (08:00-15:00),Đáy,2561.26,43.26,23.38,27.57,,,7.32237,False,False,Pin Bar,None,0.0
2024-11-15 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2570.68,53.0,68.58,70.68,,,8.03037,False,True,Pin Bar,None,0.051
2024-11-18 01:00:00,1,Asian Session (00:00-08:00),Đáy,2571.23,54.71,36.35,29.29,,,7.59392,False,False,None,None,0.0
2024-11-18 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2611.44,73.35,93.74,93.83,,,7.81177,False,False,Pin Bar,Bearish Divergence,0.0
2024-11-19 01:00:00,1,Asian Session (00:00-08:00),Đáy,2612.4,72.03,81.62,81.44,,,6.26749,False,False,Pin Bar,None,0.0
2024-11-19 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2635.15,68.21,81.07,81.86,,,6.82861,False,True,None,Bearish Divergence,0.0
2024-11-20 10:00:00,10,London Session (08:00-15:00),Đáy,2624.05,45.73,10.56,24.38,,,5.77453,False,False,None,None,0.055
2024-11-20 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2651.72,70.61,96.31,93.84,,,6.37757,False,False,Pin Bar,None,0.078
2024-11-21 01:00:00,1,Asian Session (00:00-08:00),Đáy,2652.03,67.18,79.97,80.64,,,5.72061,False,False,None,None,0.0
2024-11-21 13:00:00,13,London Session (08:00-15:00),Đỉnh,2671.36,77.38,89.93,90.12,,,5.8066,False,False,Pin Bar,None,0.04
2024-11-22 01:00:00,1,Asian Session (00:00-08:00),Đáy,2669.04,60.94,72.97,76.74,,,5.86795,False,False,Pin Bar,None,0.0
2024-11-22 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2715.34,69.94,88.89,89.43,,,7.3939,False,False,None,None,0.0
2024-11-25 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,2719.66,72.14,91.5,89.59,,,9.12291,False,False,Pin Bar,None,0.059
2024-11-25 20:00:00,20,NY Session (15:00-24:00),Đáy,2618.68,24.67,6.24,6.98,,,12.83945,False,False,None,None,0.0
2024-11-26 01:00:00,1,Asian Session (00:00-08:00),Đáy,2610.28,25.24,11.76,12.24,,,12.24851,False,False,None,Bullish Divergence,0.0
2024-11-26 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2629.75,45.18,81.89,87.35,,,10.45565,False,True,Pin Bar,None,0.182
2024-11-27 03:00:00,3,Asian Session (00:00-08:00),Đáy,2631.28,49.18,75.81,72.43,,,8.07977,False,False,None,None,0.0
2024-11-27 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2656.14,65.91,84.81,81.98,,,7.36346,False,True,None,None,0.0
2024-11-28 03:00:00,3,Asian Session (00:00-08:00),Đáy,2628.67,38.36,19.0,13.71,,,7.01625,False,True,None,None,0.267
2024-11-28 12:00:00,12,London Session (08:00-15:00),Đỉnh,2647.41,61.76,91.67,89.96,,,6.50168,False,False,Pin Bar,None,0.0
2024-11-29 03:00:00,3,Asian Session (00:00-08:00),Đáy,2644.78,56.2,34.02,21.0,,,5.58835,False,True,Engulfing,None,0.0
2024-11-29 08:00:00,8,London Session (08:00-15:00),Đỉnh,2665.07,72.08,91.77,89.11,,,6.14754,False,False,None,None,0.048
2024-12-02 01:00:00,1,Asian Session (00:00-08:00),Đỉnh,2645.54,42.1,9.78,29.64,,,6.68873,False,False,None,None,0.0
2024-12-02 07:00:00,7,Asian Session (00:00-08:00),Đáy,2623.06,28.71,11.37,14.85,,,7.93866,False,False,None,None,0.0
2024-12-03 03:00:00,3,Asian Session (00:00-08:00),Đáy,2636.43,44.88,40.11,37.72,,,6.93964,False,False,None,None,0.0
2024-12-03 16:00:00,16,NY Session (15:00-24:00),Đỉnh,2646.49,54.63,55.0,51.24,,,6.70685,False,True,None,Bearish Divergence,0.207
2024-12-04 15:00:00,15,NY Session (15:00-24:00),Đáy,2648.38,54.83,51.75,47.28,,,6.59339,False,True,Engulfing,Bullish Divergence,0.184
2024-12-04 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2654.92,60.55,85.02,64.41,,,6.83405,False,True,None,None,0.15
2024-12-05 07:00:00,7,Asian Session (00:00-08:00),Đỉnh,2653.03,57.33,44.44,28.96,,,5.71996,False,False,Engulfing,None,0.0
2024-12-05 20:00:00,20,NY Session (15:00-24:00),Đáy,2629.42,34.45,15.9,18.79,,,7.22655,False,False,Pin Bar,Bullish Divergence,0.278
2024-12-06 03:00:00,3,Asian Session (00:00-08:00),Đáy,2617.5,28.08,25.77,28.72,,,6.80519,False,True,None,None,0.208
2024-12-06 11:00:00,11,London Session (08:00-15:00),Đỉnh,2640.62,51.96,88.75,86.47,,,7.04894,False,False,None,None,0.0
2024-12-09 02:00:00,2,Asian Session (00:00-08:00),Đáy,2630.81,44.27,42.38,46.77,,,7.75521,False,False,None,None,0.107
2024-12-09 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2668.24,66.05,90.02,90.25,,,8.11513,False,True,None,Bearish Divergence,0.128
2024-12-10 02:00:00,2,Asian Session (00:00-08:00),Đáy,2664.86,60.82,28.71,25.01,,,6.40807,False,False,Engulfing,None,0.0
2024-12-10 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2694.24,75.91,93.7,91.55,,,6.85391,False,False,None,None,0.052
2024-12-11 07:00:00,7,Asian Session (00:00-08:00),Đáy,2687.83,54.6,30.27,42.05,,,7.62583,False,False,Pin Bar,None,0.0
2024-12-11 20:00:00,20,NY Session (15:00-24:00),Đỉnh,2714.11,68.77,87.01,90.23,,,7.87617,False,False,None,Bearish Divergence,0.105
2024-12-12 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2710.93,56.57,79.38,88.13,,,8.24299,False,False,Engulfing,Bearish Divergence,0.0
2024-12-12 17:00:00,17,NY Session (15:00-24:00),Đáy,2679.68,28.61,8.63,9.72,,,8.63989,False,True,None,None,0.492
2024-12-13 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2689.82,45.06,61.28,39.08,,,6.83963,False,False,None,None,0.0
2024-12-13 23:00:00,23,NY Session (15:00-24:00),Đáy,2648.25,25.26,6.05,6.48,,,6.61717,False,False,Pin Bar,Bullish Divergence,0.0
2024-12-16 02:00:00,2,Asian Session (00:00-08:00),Đáy,2646.99,27.41,18.38,12.97,,,6.60618,False,False,None,Bullish Divergence,0.0
2024-12-16 14:00:00,14,London Session (08:00-15:00),Đỉnh,2659.95,48.46,80.5,79.36,,,5.74778,False,False,None,None,0.032
2024-12-17 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2657.94,51.47,64.97,43.82,,,4.74241,False,False,None,None,0.0
2024-12-17 16:00:00,16,NY Session (15:00-24:00),Đáy,2636.64,33.75,19.12,21.15,,,6.49385,False,True,Pin Bar,None,0.066
2024-12-18 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2650.81,54.84,94.36,88.17,,,5.32641,False,False,Pin Bar,None,0.0
2024-12-18 23:00:00,23,NY Session (15:00-24:00),Đáy,2585.49,12.48,4.13,9.1,,,8.31801,True,False,None,None,0.564
2024-12-19 01:00:00,1,Asian Session (00:00-08:00),Đáy,2588.02,15.8,6.95,7.01,,,8.44673,True,False,Pin Bar,Bullish Divergence,0.311
2024-12-19 12:00:00,12,London Session (08:00-15:00),Đỉnh,2619.37,48.6,83.15,85.81,,,8.42079,False,False,Pin Bar,None,0.0
2024-12-20 03:00:00,3,Asian Session (00:00-08:00),Đáy,2603.74,48.79,58.09,44.94,,,7.56975,False,False,Engulfing,None,0.0
2024-12-20 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2625.04,65.82,89.24,84.18,,,7.43193,False,True,None,Bearish Divergence,0.284
2024-12-23 09:00:00,9,London Session (08:00-15:00),Đỉnh,2630.1,64.29,83.2,76.47,,,5.97259,False,False,None,Bearish Divergence,0.0
2024-12-23 18:00:00,18,NY Session (15:00-24:00),Đáy,2615.8,46.82,15.23,13.65,,,6.20319,False,True,None,None,0.087
2024-12-24 07:00:00,7,Asian Session (00:00-08:00),Đỉnh,2619.13,53.94,89.53,86.87,,,4.5948,False,False,Pin Bar,None,0.0
2024-12-24 17:00:00,17,NY Session (15:00-24:00),Đáy,2611.59,41.5,16.71,19.45,,,4.38888,False,True,Pin Bar,None,0.0
2024-12-26 15:00:00,15,NY Session (15:00-24:00),Đáy,2623.0,54.82,69.79,82.49,,,4.57269,False,True,None,None,0.0
2024-12-26 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2636.37,70.74,72.12,70.51,,,5.16768,False,True,None,None,0.112
2024-12-27 09:00:00,9,London Session (08:00-15:00),Đỉnh,2633.5,58.07,63.83,66.35,,,4.44708,False,False,Pin Bar,None,0.0
2024-12-27 16:00:00,16,NY Session (15:00-24:00),Đáy,2615.57,33.93,12.55,18.87,,,5.17407,False,True,None,None,0.283
2024-12-30 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,2626.43,54.13,84.12,81.01,,,5.18248,False,False,None,None,0.0
2024-12-30 18:00:00,18,NY Session (15:00-24:00),Đáy,2599.65,34.93,18.28,22.5,,,6.97412,False,True,Pin Bar,None,0.193
2024-12-31 07:00:00,7,Asian Session (00:00-08:00),Đáy,2604.24,41.53,23.63,38.07,,,5.14966,False,False,Engulfing,None,0.0
2024-12-31 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2624.17,63.84,90.72,85.04,,,5.88473,False,False,Pin Bar,Bearish Divergence,0.082
2025-01-02 10:00:00,10,London Session (08:00-15:00),Đáy,2636.37,72.79,97.28,92.38,,,5.86131,False,False,Pin Bar,None,0.0
2025-01-02 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2656.49,78.6,91.52,89.42,,,7.36443,False,False,None,Bearish Divergence,0.0
2025-01-03 05:00:00,5,Asian Session (00:00-08:00),Đỉnh,2662.18,75.4,79.03,84.4,,,6.05947,False,False,Pin Bar,Bearish Divergence,0.0
2025-01-03 23:00:00,23,NY Session (15:00-24:00),Đáy,2640.17,39.45,8.72,8.44,,,5.35561,False,False,None,Bullish Divergence,0.0
2025-01-06 13:00:00,13,London Session (08:00-15:00),Đỉnh,2645.49,56.27,53.53,37.2,,,6.3008,False,True,None,None,0.03
2025-01-06 16:00:00,16,NY Session (15:00-24:00),Đáy,2631.48,43.74,46.88,58.56,,,8.64418,False,True,None,Bullish Divergence,0.383
2025-01-07 02:00:00,2,Asian Session (00:00-08:00),Đáy,2634.93,47.31,61.33,61.82,,,6.54247,False,False,Pin Bar,None,0.0
2025-01-07 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2662.42,72.52,94.86,85.57,,,6.20492,False,True,None,None,0.357
2025-01-08 06:00:00,6,Asian Session (00:00-08:00),Đáy,2646.85,50.05,24.46,28.55,,,5.20229,False,False,Pin Bar,None,0.0
2025-01-08 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2669.47,74.57,86.99,84.67,,,5.60338,False,False,None,None,0.168
2025-01-09 06:00:00,6,Asian Session (00:00-08:00),Đáy,2658.82,53.55,54.53,50.69,,,5.49149,False,False,Pin Bar,None,0.0
2025-01-09 15:00:00,15,NY Session (15:00-24:00),Đỉnh,2672.5,65.2,83.42,86.53,,,5.59642,False,True,Pin Bar,Bearish Divergence,0.173
2025-01-10 15:00:00,15,NY Session (15:00-24:00),Đáy,2682.33,65.7,79.34,78.96,,,5.58898,False,True,Pin Bar,None,0.042
2025-01-10 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2695.93,76.87,91.28,88.24,,,6.93771,False,False,Pin Bar,None,0.082
2025-01-13 02:00:00,2,Asian Session (00:00-08:00),Đỉnh,2689.48,60.32,60.04,67.75,,,6.58634,False,False,Pin Bar,None,0.0
2025-01-13 21:00:00,21,NY Session (15:00-24:00),Đáy,2658.79,27.96,6.95,4.9,,,6.75071,False,False,Pin Bar,None,0.0
2025-01-14 16:00:00,16,NY Session (15:00-24:00),Đáy,2665.06,42.72,28.84,30.98,,,6.10399,False,True,None,None,0.0
2025-01-14 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2677.05,59.65,93.96,87.89,,,5.48578,False,False,Pin Bar,None,0.036
2025-01-15 04:00:00,4,Asian Session (00:00-08:00),Đáy,2673.3,52.77,43.84,57.66,,,5.30128,False,False,None,None,0.0
2025-01-15 23:00:00,23,NY Session (15:00-24:00),Đỉnh,2696.56,65.06,95.04,91.78,,,5.64736,False,False,Pin Bar,None,0.0
2025-01-16 08:00:00,8,London Session (08:00-15:00),Đáy,2693.71,57.58,33.75,43.84,,,4.91131,False,False,Pin Bar,None,0.0
2025-01-16 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2721.63,75.79,90.14,91.63,,,6.16306,False,False,Pin Bar,None,0.057
2025-01-17 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2715.92,58.84,86.79,66.62,,,5.14739,False,False,None,None,0.0
2025-01-17 23:00:00,23,NY Session (15:00-24:00),Đáy,2702.18,42.28,8.47,15.61,,,5.12202,False,False,None,Bullish Divergence,0.024
2025-01-20 03:00:00,3,Asian Session (00:00-08:00),Đáy,2693.48,34.14,16.0,15.72,,,5.53192,False,True,Pin Bar,None,0.144
2025-01-20 08:00:00,8,London Session (08:00-15:00),Đỉnh,2711.36,57.49,94.25,79.67,,,5.47371,False,False,None,None,0.0
2025-01-21 02:00:00,2,Asian Session (00:00-08:00),Đáy,2705.35,47.86,62.36,68.49,,,5.90318,False,False,Engulfing,None,0.0
2025-01-21 20:00:00,20,NY Session (15:00-24:00),Đỉnh,2744.44,71.04,90.03,91.53,,,6.77525,False,False,Engulfing,None,0.0
2025-01-22 01:00:00,1,Asian Session (00:00-08:00),Đáy,2744.14,68.68,90.82,90.23,,,5.95698,False,False,Pin Bar,None,0.0
2025-01-22 12:00:00,12,London Session (08:00-15:00),Đỉnh,2759.83,69.83,74.68,60.46,,,6.32997,False,False,Pin Bar,None,0.113
2025-01-23 15:00:00,15,NY Session (15:00-24:00),Đáy,2741.54,37.43,43.83,53.82,,,5.78508,False,True,Pin Bar,None,0.299
2025-01-23 19:00:00,19,NY Session (15:00-24:00),Đỉnh,2757.58,59.23,78.25,62.86,,,6.51275,False,False,None,None,0.0
2025-01-24 01:00:00,1,Asian Session (00:00-08:00),Đáy,2754.45,54.59,78.58,79.74,,,5.43947,False,False,Pin Bar,None,0.0
2025-01-24 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2775.81,61.94,59.34,71.22,,,6.17539,False,True,Pin Bar,Bearish Divergence,0.0
2025-01-27 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2762.88,41.15,12.66,12.45,,,5.74707,False,False,Engulfing,None,0.0
2025-01-27 19:00:00,19,NY Session (15:00-24:00),Đáy,2733.52,29.92,6.27,13.84,,,7.96124,False,False,Pin Bar,None,0.175
2025-01-28 10:00:00,10,London Session (08:00-15:00),Đáy,2741.1,42.43,33.09,36.44,,,5.76966,False,False,Pin Bar,None,0.0
2025-01-28 22:00:00,22,NY Session (15:00-24:00),Đỉnh,2764.02,70.07,96.38,96.59,,,4.83736,False,False,Pin Bar,Bearish Divergence,0.0
2025-01-29 03:00:00,3,Asian Session (00:00-08:00),Đỉnh,2763.7,67.93,84.91,88.51,,,4.15409,False,False,Pin Bar,Bearish Divergence,0.0
2025-01-29 21:00:00,21,NY Session (15:00-24:00),Đáy,2755.08,47.69,36.95,28.4,,,5.44698,False,True,Engulfing,None,0.212
2025-01-30 01:00:00,1,Asian Session (00:00-08:00),Đáy,2760.22,56.21,83.24,68.2,,,5.34921,False,False,None,None,0.0
2025-01-30 18:00:00,18,NY Session (15:00-24:00),Đỉnh,2790.5,73.78,87.8,93.49,,,5.8239,False,True,None,Bearish Divergence,0.108
2025-01-31 12:00:00,12,London Session (08:00-15:00),Đáy,2794.12,60.49,24.08,33.51,,,5.04657,False,False,Pin Bar,None,0.0
2025-01-31 17:00:00,17,NY Session (15:00-24:00),Đỉnh,2809.19,71.06,85.59,88.75,,,5.85217,False,True,None,Bearish Divergence,0.276
2025-02-03 05:00:00,5,Asian Session (00:00-08:00),Đáy,2774.33,30.83,9.02,15.43,,,8.03547,False,False,None,None,0.167
