time,open,high,low,close,tick_volume,spread,real_volume
2025-01-07 01:30:00,1.0382,1.03848,1.03815,1.03841,229,17,0
2025-01-07 01:45:00,1.0384,1.03844,1.03808,1.03824,288,17,0
2025-01-07 02:00:00,1.03823,1.03828,1.03795,1.03803,481,17,0
2025-01-07 02:15:00,1.03805,1.03813,1.03762,1.03763,520,17,0
2025-01-07 02:30:00,1.03763,1.03805,1.03762,1.03802,427,17,0
2025-01-07 02:45:00,1.03802,1.03845,1.03792,1.03833,811,17,0
2025-01-07 03:00:00,1.0383,1.03837,1.03764,1.03783,774,17,0
2025-01-07 03:15:00,1.03782,1.03817,1.03772,1.03789,556,17,0
2025-01-07 03:30:00,1.03789,1.03794,1.03751,1.03759,733,17,0
2025-01-07 03:45:00,1.03758,1.03824,1.03756,1.03802,764,17,0
2025-01-07 04:00:00,1.03799,1.03844,1.03798,1.0382,605,17,0
2025-01-07 04:15:00,1.0382,1.03838,1.03814,1.03834,351,17,0
2025-01-07 04:30:00,1.03834,1.03835,1.03807,1.03815,450,17,0
2025-01-07 04:45:00,1.03816,1.03826,1.0379,1.03814,423,17,0
2025-01-07 05:00:00,1.03812,1.03822,1.03792,1.03819,394,17,0
2025-01-07 05:15:00,1.03819,1.03847,1.03819,1.03847,265,17,0
2025-01-07 05:30:00,1.03848,1.0392,1.03848,1.03914,360,17,0
2025-01-07 05:45:00,1.03914,1.0392,1.03892,1.03918,253,17,0
2025-01-07 06:00:00,1.03919,1.03925,1.03894,1.03897,297,17,0
2025-01-07 06:15:00,1.03898,1.03917,1.03895,1.03917,295,17,0
2025-01-07 06:30:00,1.03917,1.03935,1.03908,1.03921,278,17,0
2025-01-07 06:45:00,1.0392,1.0393,1.03904,1.03908,259,17,0
2025-01-07 07:00:00,1.03908,1.03925,1.03898,1.03923,249,17,0
2025-01-07 07:15:00,1.03924,1.03952,1.03923,1.03945,271,17,0
2025-01-07 07:30:00,1.03946,1.04024,1.03946,1.04015,403,17,0
2025-01-07 07:45:00,1.04015,1.04021,1.0395,1.03957,541,17,0
2025-01-07 08:00:00,1.03957,1.04033,1.03954,1.0401,532,17,0
2025-01-07 08:15:00,1.0401,1.04024,1.03973,1.03995,458,17,0
2025-01-07 08:30:00,1.03994,1.04015,1.03968,1.03977,492,17,0
2025-01-07 08:45:00,1.03977,1.03979,1.03954,1.03965,470,17,0
2025-01-07 09:00:00,1.03969,1.0409,1.03968,1.04082,924,17,0
2025-01-07 09:15:00,1.04084,1.04149,1.0406,1.04119,817,17,0
2025-01-07 09:30:00,1.0412,1.04234,1.04094,1.0422,1249,17,0
