time,open,high,low,close,tick_volume,spread,real_volume
2025-04-28 01:00:00,3324.94,3336.53,3308.8,3310.37,5046,27,0
2025-04-28 02:00:00,3310.35,3318.04,3298.55,3302.61,7897,27,0
2025-04-28 03:00:00,3302.63,3315.78,3301.35,3313.94,8503,27,0
2025-04-28 04:00:00,3313.9,3315.11,3278.88,3280.83,14729,27,0
2025-04-28 05:00:00,3280.96,3286.19,3267.85,3280.6,10725,27,0
2025-04-28 06:00:00,3280.62,3295.02,3280.06,3290.79,5637,27,0
2025-04-28 07:00:00,3290.72,3298.86,3288.54,3298.77,3948,27,0
2025-04-28 08:00:00,3298.89,3300.85,3287.7,3294.95,5469,27,0
2025-04-28 09:00:00,3294.97,3296.27,3281.76,3283.14,8357,27,0
2025-04-28 10:00:00,3283.12,3292.45,3277.49,3287.31,8588,27,0
2025-04-28 11:00:00,3286.93,3288.45,3279.1,3282.48,4721,27,0
2025-04-28 12:00:00,3282.6,3287.31,3274.38,3274.38,6068,27,0
2025-04-28 13:00:00,3274.42,3291.8,3273.05,3289.48,7156,27,0
2025-04-28 14:00:00,3289.46,3297.19,3284.58,3294.08,7163,27,0
2025-04-28 15:00:00,3294.13,3302.19,3292.74,3296.12,9183,27,0
2025-04-28 16:00:00,3295.89,3301.15,3286.86,3293.03,14751,27,0
2025-04-28 17:00:00,3293.04,3332.94,3293.04,3328.5,17416,27,0
2025-04-28 18:00:00,3328.48,3335.88,3318.97,3324.9,12686,27,0
2025-04-28 19:00:00,3324.97,3339.13,3324.51,3336.44,9772,27,0
2025-04-28 20:00:00,3336.55,3339.99,3332.97,3335.27,8143,27,0
2025-04-28 21:00:00,3335.13,3349.73,3333.8,3348.8,7839,27,0
2025-04-28 22:00:00,3348.85,3352.84,3345.49,3352.02,6172,27,0
2025-04-28 23:00:00,3352.06,3352.11,3342.26,3343.92,3025,27,0
2025-04-29 01:00:00,3344.61,3348.43,3331.96,3337.72,3561,27,0
2025-04-29 02:00:00,3337.73,3342.7,3333.68,3337.51,4816,27,0
2025-04-29 03:00:00,3337.64,3339.0,3327.68,3329.84,7286,27,0
2025-04-29 04:00:00,3329.85,3339.94,3322.71,3326.36,11509,27,0
2025-04-29 05:00:00,3326.28,3333.71,3319.11,3320.51,9232,27,0
2025-04-29 06:00:00,3320.53,3321.56,3307.96,3315.91,9330,27,0
2025-04-29 07:00:00,3315.9,3318.03,3306.56,3309.12,5294,27,0
2025-04-29 08:00:00,3309.11,3316.52,3304.96,3310.13,6922,27,0
2025-04-29 09:00:00,3310.13,3323.77,3308.72,3318.66,7440,27,0
2025-04-29 10:00:00,3318.6,3323.05,3312.29,3322.9,6380,27,0
2025-04-29 11:00:00,3323.06,3324.76,3311.58,3311.76,5615,27,0
2025-04-29 12:00:00,3311.68,3315.84,3308.53,3308.97,5687,27,0
2025-04-29 13:00:00,3309.01,3315.5,3306.09,3312.83,5777,27,0
2025-04-29 14:00:00,3312.96,3315.93,3307.82,3309.24,5760,27,0
2025-04-29 15:00:00,3309.14,3314.55,3300.43,3312.78,10471,27,0
2025-04-29 16:00:00,3312.66,3321.2,3299.56,3306.82,16594,27,0
2025-04-29 17:00:00,3306.69,3317.76,3299.55,3314.43,13200,27,0
2025-04-29 18:00:00,3314.49,3315.48,3305.15,3312.44,9648,27,0
2025-04-29 19:00:00,3312.44,3329.91,3312.17,3328.66,7988,27,0
2025-04-29 20:00:00,3328.69,3329.59,3314.11,3314.3,6653,27,0
2025-04-29 21:00:00,3314.26,3319.92,3313.19,3319.89,5810,27,0
2025-04-29 22:00:00,3319.89,3324.88,3317.84,3320.43,5528,27,0
2025-04-29 23:00:00,3320.41,3323.42,3316.36,3317.01,2630,27,0
2025-04-30 01:00:00,3314.21,3322.84,3313.32,3318.67,2080,27,0
2025-04-30 02:00:00,3318.67,3319.19,3310.89,3316.98,3383,27,0
2025-04-30 03:00:00,3316.99,3327.95,3311.4,3312.99,7709,27,0
2025-04-30 04:00:00,3312.98,3322.61,3307.69,3308.07,9790,27,0
2025-04-30 05:00:00,3308.05,3313.05,3304.98,3306.61,6939,27,0
2025-04-30 06:00:00,3306.6,3311.13,3303.63,3304.59,5192,27,0
2025-04-30 07:00:00,3304.65,3308.79,3301.25,3307.89,4410,27,0
2025-04-30 08:00:00,3307.86,3314.53,3307.57,3309.42,5746,27,0
2025-04-30 09:00:00,3309.51,3311.13,3304.88,3305.78,5645,27,0
2025-04-30 10:00:00,3305.79,3314.51,3302.98,3307.03,6030,27,0
2025-04-30 11:00:00,3307.15,3307.55,3280.19,3284.3,10486,27,0
2025-04-30 12:00:00,3284.3,3286.8,3274.98,3275.91,7827,27,0
2025-04-30 13:00:00,3275.92,3280.65,3271.78,3272.47,6477,27,0
2025-04-30 14:00:00,3272.47,3281.52,3268.21,3272.28,8017,27,0
2025-04-30 15:00:00,3272.29,3304.66,3266.76,3298.63,18127,27,0
2025-04-30 16:00:00,3298.56,3319.67,3296.07,3308.83,16962,27,0
2025-04-30 17:00:00,3308.5,3313.63,3292.83,3309.78,18617,27,0
2025-04-30 18:00:00,3309.68,3314.55,3298.85,3307.98,12526,27,0
2025-04-30 19:00:00,3308.05,3314.24,3307.08,3310.7,7613,27,0
2025-04-30 20:00:00,3310.67,3313.41,3304.89,3305.18,6441,27,0
2025-04-30 21:00:00,3305.18,3307.74,3300.28,3301.67,6006,27,0
2025-04-30 22:00:00,3301.82,3305.67,3292.02,3295.73,6405,27,0
2025-04-30 23:00:00,3295.68,3297.93,3282.89,3288.34,5229,27,0
2025-05-01 01:00:00,3286.69,3289.78,3271.04,3273.74,5257,27,0
2025-05-01 02:00:00,3273.82,3285.2,3269.68,3272.79,6648,27,0
2025-05-01 03:00:00,3273.0,3276.22,3240.92,3246.17,12430,27,0
2025-05-01 04:00:00,3246.17,3251.28,3234.07,3238.42,9859,27,0
2025-05-01 05:00:00,3238.45,3251.52,3235.12,3241.45,6536,27,0
2025-05-01 06:00:00,3241.44,3242.42,3228.78,3229.37,8053,27,0
2025-05-01 07:00:00,3229.4,3231.88,3221.19,3226.61,6221,27,0
2025-05-01 08:00:00,3226.48,3238.69,3223.32,3236.6,6971,27,0
2025-05-01 09:00:00,3236.65,3243.11,3233.69,3235.57,8069,27,0
2025-05-01 10:00:00,3235.57,3236.83,3225.96,3230.01,7221,27,0
2025-05-01 11:00:00,3229.94,3236.67,3229.81,3235.01,4302,27,0
2025-05-01 12:00:00,3235.01,3236.09,3215.58,3218.43,6826,27,0
2025-05-01 13:00:00,3218.47,3225.23,3213.44,3222.81,6638,27,0
2025-05-01 14:00:00,3222.81,3227.03,3203.25,3205.42,9364,27,0
2025-05-01 15:00:00,3205.29,3232.55,3201.76,3226.71,14523,27,0
2025-05-01 16:00:00,3226.58,3233.16,3218.71,3223.75,14287,27,0
2025-05-01 17:00:00,3223.85,3231.42,3214.2,3219.02,16726,27,0
2025-05-01 18:00:00,3219.15,3221.79,3204.85,3216.36,12323,27,0
2025-05-01 19:00:00,3216.35,3220.49,3208.82,3219.47,9045,27,0
2025-05-01 20:00:00,3219.49,3220.67,3209.74,3214.57,7658,27,0
2025-05-01 21:00:00,3214.48,3226.67,3212.76,3223.84,6448,27,0
2025-05-01 22:00:00,3223.82,3229.71,3223.78,3228.12,5956,27,0
2025-05-01 23:00:00,3228.15,3239.73,3227.96,3237.87,5105,27,0
2025-05-02 01:00:00,3238.78,3243.23,3232.28,3237.58,3402,27,0
2025-05-02 02:00:00,3237.74,3241.54,3234.64,3237.22,3595,27,0
2025-05-02 03:00:00,3237.4,3244.25,3227.35,3231.0,9156,27,0
2025-05-02 04:00:00,3231.26,3237.4,3231.24,3236.33,7299,27,0
2025-05-02 05:00:00,3236.43,3249.19,3235.77,3247.97,6541,27,0
2025-05-02 06:00:00,3247.98,3258.57,3245.7,3254.87,5725,27,0
2025-05-02 07:00:00,3254.83,3257.41,3250.39,3251.7,4155,27,0
2025-05-02 08:00:00,3251.52,3256.86,3249.47,3251.79,4130,27,0
2025-05-02 09:00:00,3251.8,3262.25,3246.33,3252.82,6982,27,0
2025-05-02 10:00:00,3252.81,3263.22,3251.42,3258.91,6655,27,0
2025-05-02 11:00:00,3258.97,3261.46,3255.18,3258.04,5448,27,0
2025-05-02 12:00:00,3258.06,3267.02,3254.98,3265.15,6518,27,0
2025-05-02 13:00:00,3265.17,3265.6,3257.15,3259.35,6458,27,0
2025-05-02 14:00:00,3259.35,3269.14,3257.99,3262.61,6896,27,0
2025-05-02 15:00:00,3262.64,3264.93,3250.15,3250.21,14393,27,0
2025-05-02 16:00:00,3250.24,3259.61,3239.35,3250.46,20189,27,0
2025-05-02 17:00:00,3250.43,3264.43,3242.1,3262.69,16788,27,0
2025-05-02 18:00:00,3262.71,3264.13,3230.16,3231.44,14588,27,0
2025-05-02 19:00:00,3231.49,3236.2,3222.67,3224.89,17222,27,0
2025-05-02 20:00:00,3224.86,3239.71,3223.46,3231.22,12910,27,0
2025-05-02 21:00:00,3231.27,3232.35,3224.26,3226.32,7279,27,0
2025-05-02 22:00:00,3226.27,3234.45,3226.27,3233.5,7342,27,0
2025-05-02 23:00:00,3233.62,3241.11,3232.57,3240.84,3927,27,0
2025-05-05 01:00:00,3239.08,3244.38,3237.35,3239.38,4763,27,0
2025-05-05 02:00:00,3239.68,3252.27,3238.77,3247.93,6226,27,0
2025-05-05 03:00:00,3247.95,3248.49,3241.11,3246.6,6371,27,0
2025-05-05 04:00:00,3246.61,3270.97,3246.45,3264.59,11084,27,0
2025-05-05 05:00:00,3264.62,3272.29,3259.49,3270.0,8275,27,0
2025-05-05 06:00:00,3269.99,3271.16,3252.84,3254.46,7044,27,0
2025-05-05 07:00:00,3254.45,3259.45,3253.6,3256.39,4829,27,0
2025-05-05 08:00:00,3256.37,3261.92,3253.95,3259.59,5424,27,0
2025-05-05 09:00:00,3259.53,3265.64,3256.73,3262.02,7372,27,0
2025-05-05 10:00:00,3262.11,3267.69,3258.71,3264.61,7641,27,0
2025-05-05 11:00:00,3264.72,3282.8,3263.03,3282.55,8794,27,0
2025-05-05 12:00:00,3282.56,3308.84,3282.09,3308.56,12997,27,0
2025-05-05 13:00:00,3308.57,3318.53,3308.47,3313.24,11058,27,0
2025-05-05 14:00:00,3313.27,3318.84,3311.35,3312.8,8629,27,0
2025-05-05 15:00:00,3312.71,3322.42,3312.65,3319.44,11593,27,0
2025-05-05 16:00:00,3319.43,3320.89,3311.73,3314.84,12753,27,0
2025-05-05 17:00:00,3314.84,3328.65,3309.82,3312.65,16573,27,0
2025-05-05 18:00:00,3312.53,3317.76,3308.97,3311.88,12691,27,0
2025-05-05 19:00:00,3311.88,3313.44,3305.47,3309.63,9818,27,0
2025-05-05 20:00:00,3309.61,3318.05,3309.0,3317.0,6113,27,0
2025-05-05 21:00:00,3317.0,3323.37,3313.79,3323.11,5808,27,0
2025-05-05 22:00:00,3323.11,3337.49,3322.75,3328.71,9092,27,0
2025-05-05 23:00:00,3328.73,3334.64,3328.56,3333.73,4201,27,0
2025-05-06 01:00:00,3335.63,3337.78,3327.24,3330.5,2648,27,0
2025-05-06 02:00:00,3330.61,3335.0,3328.79,3333.99,4217,27,0
